run_tag,agent,csv,n_jumps,mean_jump_deg,variance_jump_deg2,std_jump_deg,mean_jump_cos,variance_jump_cos,std_jump_cos,opposite_switch_rate
newoutcome1_00004,a,simulation_a_sim0_round15.csv,999,105.5405,2949.958,54.3135,71.3873,5676.7755,75.3444,0.2643
newoutcome1_00004,a,simulation_a_sim0_round16.csv,999,120.3604,2989.349,54.6749,93.0902,5860.4461,76.5536,0.3614
newoutcome1_00004,a,simulation_a_sim0_round17.csv,999,102.5676,2473.5864,49.7352,58.9179,5318.4552,72.9277,0.2583
newoutcome1_00004,a,simulation_a_sim0_round18.csv,999,110.9009,2062.5142,45.4149,73.35,4454.9136,66.7451,0.1872
newoutcome1_00004,a,simulation_a_sim0_round19.csv,999,122.9279,2849.0088,53.3761,96.728,5594.1787,74.7942,0.3604
newoutcome1_00004,a,simulation_a_sim0_round2.csv,999,94.2793,2219.7205,47.1139,54.2059,4077.7119,63.857,0.1221
newoutcome1_00004,a,simulation_a_sim0_round20.csv,999,122.973,2921.1125,54.0473,97.1442,5696.4182,75.4746,0.3704
newoutcome1_00004,a,simulation_a_sim0_round21.csv,999,123.5135,1890.8994,43.4845,92.1119,4346.3148,65.9266,0.2482
newoutcome1_00004,a,simulation_a_sim0_round22.csv,999,112.5225,2028.5503,45.0394,70.3604,4983.1663,70.5915,0.2503
newoutcome1_00004,a,simulation_a_sim0_round23.csv,999,90.3153,1028.6329,32.0723,39.8406,1879.9333,43.3582,0.002
newoutcome1_00004,a,simulation_a_sim0_round24.csv,999,112.4775,2527.6986,50.2762,78.6706,5154.5243,71.795,0.2492
newoutcome1_00004,a,simulation_a_sim0_round3.csv,999,104.0541,2533.3979,50.3329,69.1736,4772.8096,69.0855,0.1822
newoutcome1_00004,a,simulation_a_sim0_round4.csv,999,103.2432,2324.2404,48.2104,64.8526,4603.7871,67.8512,0.1762
newoutcome1_00004,a,simulation_a_sim0_round5.csv,999,97.2973,2073.149,45.5318,54.4812,4084.7862,63.9123,0.1401
newoutcome1_00004,a,simulation_a_sim0_round6.csv,999,114.7748,2579.333,50.7871,82.67,5222.0761,72.2639,0.2663
newoutcome1_00004,a,simulation_a_sim0_round7.csv,999,111.2613,2798.0569,52.8967,79.2682,5445.4619,73.7934,0.2663
newoutcome1_00004,a,simulation_a_sim0_round8.csv,999,98.4234,1684.1101,41.0379,55.8304,3290.5122,57.363,0.0711
newoutcome1_00004,a,simulation_a_sim0_round9.csv,999,112.5225,2974.0914,54.5352,82.6342,5648.9273,75.1593,0.2893
newoutcome1_00004,b,simulation_b_sim0_round0.csv,999,91.036,2249.151,47.4252,50.2174,4069.9413,63.7961,0.1241
newoutcome1_00004,b,simulation_b_sim0_round1.csv,999,95.991,2202.1232,46.9268,55.4345,4144.6366,64.3789,0.1321
newoutcome1_00004,b,simulation_b_sim0_round10.csv,999,108.3333,2262.7756,47.5686,71.7392,4610.1171,67.8978,0.1882
newoutcome1_00004,b,simulation_b_sim0_round11.csv,999,101.036,1649.4516,40.6134,58.6219,3351.5083,57.8922,0.0791
newoutcome1_00004,b,simulation_b_sim0_round12.csv,999,108.5135,2203.3743,46.9401,71.9734,4488.2858,66.9947,0.1782
newoutcome1_00004,b,simulation_b_sim0_round13.csv,999,122.3423,2483.4859,49.8346,92.5719,5287.9155,72.7181,0.3233
newoutcome1_00004,b,simulation_b_sim0_round14.csv,999,111.1712,2473.1761,49.731,77.2421,4962.6538,70.4461,0.2262
newoutcome1_00004,b,simulation_b_sim0_round15.csv,999,112.6126,2552.0352,50.5177,79.7894,5100.8349,71.4201,0.2442
newoutcome1_00004,b,simulation_b_sim0_round16.csv,999,125.5405,2783.5753,52.7596,100.4295,5492.034,74.1083,0.3764
newoutcome1_00004,b,simulation_b_sim0_round17.csv,999,111.3964,2567.0611,50.6662,77.4646,5180.3173,71.9744,0.2462
newoutcome1_00004,b,simulation_b_sim0_round18.csv,999,123.7838,2432.7127,49.3225,90.473,5809.0963,76.2174,0.3754
newoutcome1_00004,b,simulation_b_sim0_round19.csv,999,100.7207,1885.6023,43.4235,58.491,3827.8637,61.8697,0.1191
newoutcome1_00004,b,simulation_b_sim0_round2.csv,999,98.6486,2404.6349,49.0371,60.0747,4554.7959,67.4892,0.1622
newoutcome1_00004,b,simulation_b_sim0_round20.csv,999,123.8288,2403.2863,49.0233,90.0895,5809.6675,76.2212,0.3754
newoutcome1_00004,b,simulation_b_sim0_round21.csv,999,112.3874,2531.7446,50.3164,78.5591,5159.5158,71.8298,0.2492
newoutcome1_00004,b,simulation_b_sim0_round22.csv,999,112.5225,2535.8149,50.3569,78.8063,5164.5838,71.865,0.2503
newoutcome1_00004,b,simulation_b_sim0_round23.csv,999,133.9189,2011.6557,44.8515,110.3748,4316.059,65.6967,0.3614
newoutcome1_00004,b,simulation_b_sim0_round24.csv,999,134.1892,1054.4521,32.4723,105.3989,3197.0618,56.5426,0.2462
newoutcome1_00004,b,simulation_b_sim0_round3.csv,999,98.0631,2026.8808,45.0209,56.0999,3965.7081,62.9739,0.1261
newoutcome1_00004,b,simulation_b_sim0_round4.csv,999,102.6577,2102.023,45.8478,62.8868,4201.3952,64.8182,0.1451
newoutcome1_00004,b,simulation_b_sim0_round5.csv,999,97.8829,2119.0354,46.033,58.5199,3964.6314,62.9653,0.1131
newoutcome1_00004,b,simulation_b_sim0_round6.csv,999,105.0901,2184.6111,46.7398,67.2865,4357.2818,66.0097,0.1582
newoutcome1_00004,b,simulation_b_sim0_round7.csv,999,98.4234,1830.2023,42.7809,56.3947,3565.3512,59.7106,0.0921
newoutcome1_00004,b,simulation_b_sim0_round8.csv,999,97.1171,1710.5183,41.3584,54.938,3250.4766,57.013,0.0641
newoutcome1_00004,b,simulation_b_sim0_round9.csv,999,112.3423,2547.9648,50.4774,81.4086,4847.6565,69.6251,0.2192
newoutcome1_00005,a,simulation_a_sim0_round0.csv,999,98.9189,2237.5575,47.3028,60.9979,4155.0119,64.4594,0.1251
newoutcome1_00005,a,simulation_a_sim0_round1.csv,999,104.7748,2419.2629,49.186,68.8672,4664.8593,68.2998,0.1782
newoutcome1_00005,a,simulation_a_sim0_round10.csv,999,100.5405,1970.5993,44.3914,58.196,4009.1788,63.3181,0.1351
newoutcome1_00005,a,simulation_a_sim0_round11.csv,999,101.1712,1940.6611,44.0529,60.3074,3866.631,62.1822,0.1171
newoutcome1_00005,a,simulation_a_sim0_round12.csv,999,103.7838,2025.5484,45.0061,63.2826,4175.6256,64.6191,0.1481
newoutcome1_00005,a,simulation_a_sim0_round13.csv,999,119.2793,2558.7987,50.5846,87.9571,5416.0001,73.5935,0.3113
newoutcome1_00005,a,simulation_a_sim0_round14.csv,999,102.7027,2147.5478,46.3416,62.5204,4345.9449,65.9238,0.1592
newoutcome1_00005,a,simulation_a_sim0_round15.csv,999,112.9279,2604.6201,51.0355,79.2484,5336.7417,73.053,0.2673
newoutcome1_00005,a,simulation_a_sim0_round16.csv,999,115.2252,2203.7318,46.9439,80.4626,4770.0048,69.0652,0.2312
newoutcome1_00005,a,simulation_a_sim0_round17.csv,999,119.5946,2611.2333,51.1002,87.3947,5672.3595,75.3151,0.3353
newoutcome1_00005,a,simulation_a_sim0_round18.csv,999,114.1892,2346.2858,48.4385,77.3204,5241.8391,72.4005,0.2693
newoutcome1_00005,a,simulation_a_sim0_round19.csv,999,116.5766,2515.1221,50.151,83.9493,5281.7463,72.6756,0.2823
newoutcome1_00005,a,simulation_a_sim0_round2.csv,999,99.2342,2156.7527,46.4409,59.1595,4166.123,64.5455,0.1361
newoutcome1_00005,a,simulation_a_sim0_round20.csv,999,115.1802,2451.5206,49.5128,79.602,5397.5682,73.4681,0.2863
newoutcome1_00005,a,simulation_a_sim0_round21.csv,999,100.1802,2132.2821,46.1766,59.606,4201.8113,64.8214,0.1431
newoutcome1_00005,a,simulation_a_sim0_round22.csv,999,103.0631,2069.2656,45.4892,60.8391,4367.1376,66.0843,0.1702
newoutcome1_00005,a,simulation_a_sim0_round23.csv,999,124.1441,2696.3359,51.9263,96.6058,5566.9754,74.6122,0.3654
newoutcome1_00005,a,simulation_a_sim0_round24.csv,999,106.9369,2622.5221,51.2106,72.5114,5076.5427,71.2499,0.2182
newoutcome1_00005,a,simulation_a_sim0_round3.csv,999,103.6937,2186.2929,46.7578,64.5609,4398.0853,66.3181,0.1622
newoutcome1_00005,a,simulation_a_sim0_round4.csv,999,109.0991,2528.2958,50.2822,74.205,5053.5368,71.0882,0.2262
newoutcome1_00005,a,simulation_a_sim0_round5.csv,999,119.8649,2436.8805,49.3648,89.1861,5112.4529,71.5014,0.2893
newoutcome1_00005,a,simulation_a_sim0_round6.csv,999,97.027,2012.0945,44.8564,57.5136,3706.3787,60.88,0.0901
newoutcome1_00005,a,simulation_a_sim0_round7.csv,999,100.5856,2044.7219,45.2186,61.103,3947.9886,62.833,0.1171
newoutcome1_00005,a,simulation_a_sim0_round8.csv,999,100.991,1887.8446,43.4493,57.982,3907.4993,62.51,0.1301
newoutcome1_00005,a,simulation_a_sim0_round9.csv,999,104.9099,2230.6031,47.2293,68.8957,4276.0173,65.3913,0.1451
newoutcome1_00005,b,simulation_b_sim0_round0.csv,999,102.7027,2419.4416,49.1878,65.5351,4670.193,68.3388,0.1762
newoutcome1_00005,b,simulation_b_sim0_round1.csv,999,100.5856,1959.5014,44.2663,59.2393,3911.7659,62.5441,0.1221
newoutcome1_00005,b,simulation_b_sim0_round10.csv,999,107.7027,2447.8484,49.4757,71.7934,4898.8419,69.9917,0.2092
newoutcome1_00005,b,simulation_b_sim0_round11.csv,999,102.027,3124.0183,55.8929,67.7007,5893.9755,76.7722,0.2713
newoutcome1_00005,b,simulation_b_sim0_round12.csv,999,98.9189,2184.802,46.7419,60.7422,4061.8842,63.7329,0.1181
newoutcome1_00005,b,simulation_b_sim0_round13.csv,999,113.964,2898.9005,53.8414,83.5711,5641.4246,75.1094,0.2973
newoutcome1_00005,b,simulation_b_sim0_round14.csv,999,109.8198,2053.8252,45.3191,71.9344,4393.193,66.2812,0.1782
newoutcome1_00005,b,simulation_b_sim0_round15.csv,999,98.8288,2462.3544,49.6221,60.5106,4667.3052,68.3177,0.1712
newoutcome1_00005,b,simulation_b_sim0_round16.csv,999,118.5586,2219.0624,47.1069,86.941,4666.0688,68.3086,0.2412
newoutcome1_00005,b,simulation_b_sim0_round17.csv,999,103.3333,2808.8176,52.9983,69.9587,5183.4344,71.9961,0.2112
newoutcome1_00005,b,simulation_b_sim0_round18.csv,999,112.0721,2040.5419,45.1724,73.9378,4557.0743,67.5061,0.2022
newoutcome1_00005,b,simulation_b_sim0_round19.csv,999,110.4505,2077.1015,45.5752,75.3937,4186.6098,64.704,0.1572
newoutcome1_00005,b,simulation_b_sim0_round2.csv,999,99.8198,2046.1599,45.2345,59.6521,3965.2413,62.9702,0.1201
newoutcome1_00005,b,simulation_b_sim0_round20.csv,999,105.4054,2347.4557,48.4505,69.3919,4555.8376,67.4969,0.1712
newoutcome1_00005,b,simulation_b_sim0_round21.csv,999,118.9189,2563.5596,50.6316,87.5078,5409.5721,73.5498,0.3083
newoutcome1_00005,b,simulation_b_sim0_round22.csv,999,99.2342,1852.394,43.0394,57.2945,3650.3883,60.4184,0.1001
newoutcome1_00005,b,simulation_b_sim0_round23.csv,999,103.6036,2322.6724,48.1941,64.811,4656.7509,68.2404,0.1832
newoutcome1_00005,b,simulation_b_sim0_round24.csv,999,102.8829,2491.9312,49.9192,66.686,4747.5309,68.9023,0.1802
newoutcome1_00005,b,simulation_b_sim0_round3.csv,999,102.4324,2036.6625,45.1294,64.1406,3929.9742,62.6895,0.1151
newoutcome1_00005,b,simulation_b_sim0_round4.csv,999,102.6126,2125.482,46.103,64.0495,4154.9819,64.4591,0.1361
newoutcome1_00005,b,simulation_b_sim0_round5.csv,999,96.8919,1951.0765,44.171,57.7224,3543.4187,59.5266,0.0741
newoutcome1_00005,b,simulation_b_sim0_round6.csv,999,104.009,1854.9288,43.0689,61.9813,3950.6042,62.8538,0.1351
newoutcome1_00005,b,simulation_b_sim0_round7.csv,999,110.4054,2267.6461,47.6198,74.032,4736.7901,68.8243,0.2072
newoutcome1_00005,b,simulation_b_sim0_round8.csv,999,109.7297,2272.472,47.6705,73.7138,4662.9843,68.286,0.1972
newoutcome1_00005,b,simulation_b_sim0_round9.csv,999,109.6847,2016.5588,44.9061,75.8615,3870.7624,62.2155,0.1241
newoutcome1_00006,a,simulation_a_sim0_round0.csv,999,100.6757,2225.4198,47.1744,61.4974,4317.4754,65.7075,0.1481
newoutcome1_00006,a,simulation_a_sim0_round1.csv,999,98.018,2609.9456,51.0876,61.1142,4835.9096,69.5407,0.1782
newoutcome1_00006,a,simulation_a_sim0_round10.csv,999,97.3874,2441.1133,49.4076,60.5634,4439.7238,66.6313,0.1421
newoutcome1_00006,a,simulation_a_sim0_round11.csv,999,102.7928,2161.4811,46.4917,63.8807,4272.9928,65.3681,0.1481
newoutcome1_00006,a,simulation_a_sim0_round12.csv,999,110.0901,1949.6913,44.1553,67.7792,4625.2122,68.0089,0.2112
newoutcome1_00006,a,simulation_a_sim0_round13.csv,999,113.3784,2364.6022,48.6272,80.783,4721.7155,68.7147,0.2152
newoutcome1_00006,a,simulation_a_sim0_round14.csv,999,107.2973,2094.7923,45.7689,71.7598,4074.8845,63.8348,0.1351
newoutcome1_00006,a,simulation_a_sim0_round15.csv,999,100.8559,2517.7788,50.1775,64.4288,4723.5832,68.7283,0.1732
newoutcome1_00006,a,simulation_a_sim0_round16.csv,999,99.1892,2309.7628,48.06,61.7265,4285.6573,65.4649,0.1351
newoutcome1_00006,a,simulation_a_sim0_round17.csv,999,108.1982,2671.4998,51.6866,74.1139,5220.0158,72.2497,0.2352
newoutcome1_00006,a,simulation_a_sim0_round18.csv,999,106.4414,2227.1787,47.193,70.9114,4308.5489,65.6395,0.1522
newoutcome1_00006,a,simulation_a_sim0_round19.csv,999,99.5495,2319.2358,48.1584,62.2648,4307.8723,65.6344,0.1371
newoutcome1_00006,a,simulation_a_sim0_round2.csv,999,100.5856,2198.9303,46.8928,63.8485,4050.4766,63.6434,0.1151
newoutcome1_00006,a,simulation_a_sim0_round20.csv,999,101.6667,2523.8477,50.2379,64.859,4809.6907,69.3519,0.1842
newoutcome1_00006,a,simulation_a_sim0_round21.csv,999,111.6667,2628.4569,51.2685,77.6809,5336.96,73.0545,0.2613
newoutcome1_00006,a,simulation_a_sim0_round22.csv,999,121.3964,2314.5561,48.1098,91.1421,4914.0874,70.1006,0.2833
newoutcome1_00006,a,simulation_a_sim0_round23.csv,999,110.7207,2613.8087,51.1254,77.8221,5119.2872,71.5492,0.2362
newoutcome1_00006,a,simulation_a_sim0_round24.csv,999,104.3694,2567.0368,50.6659,69.7395,4837.1711,69.5498,0.1882
newoutcome1_00006,a,simulation_a_sim0_round3.csv,999,121.3063,2413.5474,49.1279,91.873,5003.6422,70.7364,0.2913
newoutcome1_00006,a,simulation_a_sim0_round4.csv,999,110.4054,2673.4577,51.7055,76.7856,5309.638,72.8673,0.2523
newoutcome1_00006,a,simulation_a_sim0_round5.csv,999,105.3153,2260.9476,47.5494,67.527,4533.9545,67.3346,0.1742
newoutcome1_00006,a,simulation_a_sim0_round6.csv,999,112.0721,2385.4818,48.8414,76.9234,4973.1564,70.5206,0.2332
newoutcome1_00006,a,simulation_a_sim0_round7.csv,999,105.2252,2283.9923,47.7911,68.1982,4506.3037,67.129,0.1692
newoutcome1_00006,a,simulation_a_sim0_round8.csv,999,105.5856,2171.4253,46.5986,67.5776,4378.0941,66.1672,0.1622
newoutcome1_00006,a,simulation_a_sim0_round9.csv,999,99.9099,2263.5189,47.5765,60.8324,4351.981,65.9695,0.1491
newoutcome1_00006,b,simulation_b_sim0_round0.csv,999,96.1712,2159.3484,46.4688,56.1382,4023.5463,63.4314,0.1191
newoutcome1_00006,b,simulation_b_sim0_round1.csv,999,104.1892,2312.4682,48.0881,66.3486,4583.2008,67.6993,0.1752
newoutcome1_00006,b,simulation_b_sim0_round10.csv,999,112.8378,2535.7011,50.3557,79.344,5160.1129,71.8339,0.2513
newoutcome1_00006,b,simulation_b_sim0_round11.csv,999,108.5586,2260.5454,47.5452,71.5855,4658.8013,68.2554,0.1942
newoutcome1_00006,b,simulation_b_sim0_round12.csv,999,118.6486,2031.2883,45.0698,85.7911,4431.6742,66.5708,0.2212
newoutcome1_00006,b,simulation_b_sim0_round13.csv,999,111.8919,2198.6216,46.8895,78.1719,4395.1542,66.296,0.1802
newoutcome1_00006,b,simulation_b_sim0_round14.csv,999,111.036,2355.1129,48.5295,77.149,4694.471,68.5162,0.2022
newoutcome1_00006,b,simulation_b_sim0_round15.csv,999,109.7297,2000.5782,44.7278,71.2329,4334.3292,65.8356,0.1742
newoutcome1_00006,b,simulation_b_sim0_round16.csv,999,103.2432,2137.567,46.2338,65.8366,4113.3545,64.1354,0.1301
newoutcome1_00006,b,simulation_b_sim0_round17.csv,999,104.8649,2100.0569,45.8264,66.2882,4232.8213,65.0601,0.1491
newoutcome1_00006,b,simulation_b_sim0_round18.csv,999,114.0991,2350.6405,48.4834,80.8562,4820.2006,69.4277,0.2282
newoutcome1_00006,b,simulation_b_sim0_round19.csv,999,110.9459,2314.2596,48.1068,76.2054,4696.1597,68.5285,0.2032
newoutcome1_00006,b,simulation_b_sim0_round2.csv,999,93.6036,2223.0231,47.1489,53.6919,4048.0149,63.624,0.1181
newoutcome1_00006,b,simulation_b_sim0_round20.csv,999,109.1892,2370.6345,48.6892,73.3502,4820.0095,69.4263,0.2082
newoutcome1_00006,b,simulation_b_sim0_round21.csv,999,106.7117,2035.5942,45.1176,67.3157,4287.6478,65.4801,0.1622
newoutcome1_00006,b,simulation_b_sim0_round22.csv,999,108.2883,2587.0471,50.863,72.7851,5193.4869,72.0659,0.2362
newoutcome1_00006,b,simulation_b_sim0_round23.csv,999,108.8288,2680.5909,51.7744,74.8121,5270.3938,72.5975,0.2422
newoutcome1_00006,b,simulation_b_sim0_round24.csv,999,106.5766,2086.7654,45.6811,67.9256,4318.9761,65.7189,0.1622
newoutcome1_00006,b,simulation_b_sim0_round3.csv,999,97.973,2133.8379,46.1935,58.4568,4012.3431,63.3431,0.1181
newoutcome1_00006,b,simulation_b_sim0_round4.csv,999,106.3964,2360.5481,48.5855,69.3154,4746.9275,68.8979,0.1942
newoutcome1_00006,b,simulation_b_sim0_round5.csv,999,101.3514,2236.8995,47.2959,63.2174,4290.2933,65.5003,0.1431
newoutcome1_00006,b,simulation_b_sim0_round6.csv,999,98.018,1729.3343,41.5853,56.0596,3321.6587,57.6338,0.0701
newoutcome1_00006,b,simulation_b_sim0_round7.csv,999,111.1712,2298.6771,47.9445,75.9379,4732.5796,68.7937,0.2082
newoutcome1_00006,b,simulation_b_sim0_round8.csv,999,108.6937,2164.1987,46.5209,71.8337,4448.5306,66.6973,0.1762
newoutcome1_00006,b,simulation_b_sim0_round9.csv,999,105.3604,2265.6516,47.5989,67.1504,4586.2579,67.7219,0.1802
newoutcome1_00007,a,simulation_a_sim0_round0.csv,999,97.973,2547.7658,50.4754,61.2566,4684.7964,68.4456,0.1642
newoutcome1_00007,a,simulation_a_sim0_round1.csv,999,117.8829,2312.0213,48.0835,87.2839,4678.9304,68.4027,0.2382
newoutcome1_00007,a,simulation_a_sim0_round10.csv,999,110.1802,2323.4645,48.2023,74.6193,4754.4069,68.9522,0.2062
newoutcome1_00007,a,simulation_a_sim0_round11.csv,999,109.6396,2316.6035,48.1311,73.2995,4786.361,69.1835,0.2082
newoutcome1_00007,a,simulation_a_sim0_round12.csv,999,103.0631,2324.9269,48.2175,64.5621,4604.7749,67.8585,0.1762
newoutcome1_00007,a,simulation_a_sim0_round13.csv,999,111.9369,3416.1092,58.4475,81.9855,6573.9735,81.08,0.3664
newoutcome1_00007,a,simulation_a_sim0_round14.csv,999,100.1802,2444.7571,49.4445,64.6308,4458.1689,66.7695,0.1451
newoutcome1_00007,a,simulation_a_sim0_round15.csv,999,107.4775,2766.2257,52.5949,72.3247,5493.4716,74.118,0.2583
newoutcome1_00007,a,simulation_a_sim0_round16.csv,999,108.7838,2392.1316,48.9094,74.2843,4697.9437,68.5415,0.1932
newoutcome1_00007,a,simulation_a_sim0_round17.csv,999,111.6216,2729.8326,52.2478,76.7897,5648.2597,75.1549,0.2893
newoutcome1_00007,a,simulation_a_sim0_round18.csv,999,104.1441,2023.5904,44.9843,62.7962,4266.1898,65.3161,0.1602
newoutcome1_00007,a,simulation_a_sim0_round19.csv,999,106.9369,2691.51,51.8798,73.3042,5142.2984,71.7098,0.2222
newoutcome1_00007,a,simulation_a_sim0_round2.csv,999,91.3514,1844.6149,42.949,50.2896,3223.1057,56.7724,0.0521
newoutcome1_00007,a,simulation_a_sim0_round20.csv,999,116.1261,3111.0803,55.7771,85.0016,6340.9266,79.6299,0.3714
newoutcome1_00007,a,simulation_a_sim0_round21.csv,999,104.5045,2784.2983,52.7665,67.54,5537.159,74.4121,0.2563
newoutcome1_00007,a,simulation_a_sim0_round22.csv,999,100.2703,1923.474,43.8574,58.9403,3815.12,61.7667,0.1131
newoutcome1_00007,a,simulation_a_sim0_round23.csv,999,111.982,2007.9917,44.8106,76.7766,4159.4709,64.494,0.1622
newoutcome1_00007,a,simulation_a_sim0_round24.csv,999,100.4054,2385.3315,48.8399,63.8194,4430.7326,66.5637,0.1471
newoutcome1_00007,a,simulation_a_sim0_round3.csv,999,109.0991,2215.8208,47.0725,72.5607,4553.5964,67.4803,0.1862
newoutcome1_00007,a,simulation_a_sim0_round4.csv,999,114.009,2139.8987,46.259,79.8324,4471.0031,66.8656,0.1982
newoutcome1_00007,a,simulation_a_sim0_round5.csv,999,108.018,2182.9416,46.722,70.2736,4533.2579,67.3295,0.1832
newoutcome1_00007,a,simulation_a_sim0_round6.csv,999,112.3874,2929.44,54.1243,79.4874,5908.272,76.8653,0.3133
newoutcome1_00007,a,simulation_a_sim0_round7.csv,999,104.955,2288.0992,47.8341,66.8176,4603.2367,67.8472,0.1802
newoutcome1_00007,a,simulation_a_sim0_round8.csv,999,116.3063,2143.9081,46.3024,83.0671,4537.9175,67.3641,0.2162
newoutcome1_00007,a,simulation_a_sim0_round9.csv,999,106.7117,2019.3617,44.9373,68.6467,4126.5288,64.2381,0.1441
newoutcome1_00007,b,simulation_b_sim0_round0.csv,999,95.6757,1996.8125,44.6857,54.4112,3736.5502,61.1273,0.1001
newoutcome1_00007,b,simulation_b_sim0_round1.csv,999,108.6937,2184.4892,46.7385,72.3495,4439.1484,66.6269,0.1742
newoutcome1_00007,b,simulation_b_sim0_round10.csv,999,105.7658,2279.398,47.743,69.0698,4496.4885,67.0559,0.1692
newoutcome1_00007,b,simulation_b_sim0_round11.csv,999,104.4144,2385.1527,48.838,67.767,4641.8534,68.1311,0.1772
newoutcome1_00007,b,simulation_b_sim0_round12.csv,999,111.0811,2310.6036,48.0687,75.5168,4788.5679,69.1995,0.2132
newoutcome1_00007,b,simulation_b_sim0_round13.csv,999,106.7568,2222.7875,47.1464,71.4919,4290.729,65.5037,0.1512
newoutcome1_00007,b,simulation_b_sim0_round14.csv,999,101.0811,2283.5495,47.7865,63.2028,4355.173,65.9937,0.1471
newoutcome1_00007,b,simulation_b_sim0_round15.csv,999,113.7838,2075.5985,45.5587,77.3251,4580.1023,67.6765,0.2092
newoutcome1_00007,b,simulation_b_sim0_round16.csv,999,103.3333,2618.0862,51.1672,68.0284,4959.1381,70.4211,0.1972
newoutcome1_00007,b,simulation_b_sim0_round17.csv,999,108.8288,2274.7793,47.6946,74.6383,4414.4742,66.4415,0.1682
newoutcome1_00007,b,simulation_b_sim0_round18.csv,999,121.6216,1945.2635,44.1051,90.5792,4247.6722,65.1742,0.2262
newoutcome1_00007,b,simulation_b_sim0_round19.csv,999,118.7387,2310.1812,48.0643,85.7396,5058.6524,71.1242,0.2763
newoutcome1_00007,b,simulation_b_sim0_round2.csv,999,103.3784,2022.3677,44.9707,63.7899,4065.6953,63.7628,0.1341
newoutcome1_00007,b,simulation_b_sim0_round20.csv,999,102.5225,2062.8189,45.4183,63.9245,4017.9286,63.3871,0.1241
newoutcome1_00007,b,simulation_b_sim0_round21.csv,999,107.9279,2023.8585,44.9873,71.3735,4064.917,63.7567,0.1391
newoutcome1_00007,b,simulation_b_sim0_round22.csv,999,105.0901,1924.8917,43.8736,64.0297,4090.9316,63.9604,0.1461
newoutcome1_00007,b,simulation_b_sim0_round23.csv,999,100.4505,2378.3039,48.7679,63.8628,4417.836,66.4668,0.1461
newoutcome1_00007,b,simulation_b_sim0_round24.csv,999,104.5045,2041.6631,45.1848,66.4728,4035.4293,63.525,0.1291
newoutcome1_00007,b,simulation_b_sim0_round3.csv,999,111.2162,2590.9793,50.9017,76.7113,5284.5363,72.6948,0.2553
newoutcome1_00007,b,simulation_b_sim0_round4.csv,999,106.7568,2421.6352,49.2101,70.4438,4824.946,69.4618,0.2002
newoutcome1_00007,b,simulation_b_sim0_round5.csv,999,104.5045,2293.2663,47.8881,67.1036,4519.4926,67.2272,0.1692
newoutcome1_00007,b,simulation_b_sim0_round6.csv,999,94.2793,2373.9289,48.723,54.2827,4404.952,66.3698,0.1502
newoutcome1_00007,b,simulation_b_sim0_round7.csv,999,100.7658,2199.1375,46.895,62.182,4216.4775,64.9344,0.1371
