tag,git_commit,steps,n_simulations,seed,activation_check,activation_check_params,decay,decay_params,growth,growth_params,influence,influence_params,starting_values,starting_values_params
First_Hypothesis_02032,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.01},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.4}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_02033,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.02},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.4}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_02034,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.05},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.4}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_02035,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.4}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_02036,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.15},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.4}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_02037,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.2},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.4}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_02038,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.5},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.4}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_02039,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.1, 'elevation': 0.4}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_02040,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.01},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_02041,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.02},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_02042,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.05},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_02043,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_02044,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.15},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_02045,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.2},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_02046,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.5},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_02047,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_02048,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.01},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_02049,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.02},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_02050,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.05},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_02051,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_02052,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.15},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_02053,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.2},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_02054,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.5},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_02055,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_02056,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.01},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_02057,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.02},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_02058,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.05},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_02059,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_02060,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.15},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_02061,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.2},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_02062,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.5},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_02063,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_02064,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.01},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_02065,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.02},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_02066,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.05},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_02067,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_02068,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.15},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_02069,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.2},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_02070,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.5},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_02071,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_02072,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.01},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_02073,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.02},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_02074,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.05},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_02075,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_02076,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.15},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_02077,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.2},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_02078,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.5},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_02079,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_02080,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.01},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_02081,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.02},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_02082,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.05},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_02083,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_02084,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.15},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_02085,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.2},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_02086,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.5},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_02087,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.1}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_02088,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.01},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_02089,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.02},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_02090,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.05},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_02091,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_02092,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.15},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_02093,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.2},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_02094,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.5},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_02095,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_02096,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.01},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_02097,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.02},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_02098,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.05},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_02099,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_02100,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.15},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_02101,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.2},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_02102,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.5},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_02103,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_02104,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.01},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_02105,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.02},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_02106,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.05},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_02107,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_02108,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.15},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_02109,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.2},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_02110,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.5},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_02111,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.2}",random_starting_values,"{'low': 0, 'high': 1}"
First_Hypothesis_02112,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.01},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.3}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_02113,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.02},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.3}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_02114,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.05},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.3}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_02115,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.3}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_02116,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.15},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.3}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_02117,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.2},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.3}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_02118,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.5},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.3}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_02119,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 1},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.3}",random_starting_values,"{'low': 0, 'high': 0.1}"
First_Hypothesis_02120,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.01},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.3}",random_starting_values,"{'low': 0, 'high': 0.5}"
First_Hypothesis_02121,972d0a8,1000,30,42,linear_check,{},flat_decay,{'decay_rate': 0.02},flat_growth,{'growth_rate': 1},cosinus_influence,"{'amplitude': 0.2, 'elevation': 0.3}",random_starting_values,"{'low': 0, 'high': 0.5}"
